wallSec,fps,dtAvg,dtMax,simRatio,realRatio,fixedHz,fixedDt,maxDeltaTime,timeScale,targetFps,vSyncCount,time,focused,runInBackground
264.19,53,0.0190,0.0274,0.998,0.998,60.4,0.0167,1.0000,1.00,400,0,247.70,0,1
265.21,49,0.0208,0.0393,1.003,1.003,60.1,0.0167,1.0000,1.00,400,0,248.72,0,1
266.22,52,0.0195,0.0350,0.998,0.998,60.1,0.0167,1.0000,1.00,400,0,249.74,0,1
267.25,53,0.0193,0.0560,0.999,0.999,59.5,0.0167,1.0000,1.00,400,0,250.76,1,1
268.26,64,0.0159,0.0293,1.003,1.003,60.0,0.0167,1.0000,1.00,400,0,251.78,1,1
269.27,74,0.0136,0.0292,1.000,1.000,60.5,0.0167,1.0000,1.00,400,0,252.79,1,1
270.27,52,0.0193,0.0346,1.000,1.000,59.8,0.0167,1.0000,1.00,400,0,253.79,1,1
271.28,54,0.0186,0.0328,1.000,1.000,59.8,0.0167,1.0000,1.00,400,0,254.79,1,1
272.28,54,0.0186,0.0351,1.000,1.000,60.7,0.0167,1.0000,1.00,400,0,255.80,1,1
273.29,52,0.0195,0.0343,1.001,1.001,59.3,0.0167,1.0000,1.00,400,0,256.81,1,1
274.30,57,0.0177,0.0291,1.000,1.000,60.5,0.0167,1.0000,1.00,400,0,257.82,1,1
275.30,57,0.0176,0.0306,1.000,1.000,59.8,0.0167,1.0000,1.00,400,0,258.82,1,1
276.32,58,0.0175,0.0331,0.999,0.999,60.2,0.0167,1.0000,1.00,400,0,259.84,1,1
277.33,59,0.0171,0.0314,1.000,1.000,60.3,0.0167,1.0000,1.00,400,0,260.85,1,1
278.34,57,0.0178,0.0328,0.999,0.999,59.2,0.0167,1.0000,1.00,400,0,261.86,1,1
279.34,58,0.0173,0.0321,1.002,1.002,61.0,0.0167,1.0000,1.00,400,0,262.86,1,1
280.38,29,0.0357,0.0437,0.998,0.998,59.7,0.0167,1.0000,1.00,400,0,263.90,1,1
281.41,27,0.0382,0.0427,1.001,1.001,60.2,0.0167,1.0000,1.00,400,0,264.93,1,1
282.44,25,0.0409,0.0451,0.999,0.999,59.6,0.0167,1.0000,1.00,400,0,265.95,1,1
283.44,30,0.0335,0.0483,1.002,1.002,59.9,0.0167,1.0000,1.00,400,0,266.96,1,1
284.47,30,0.0346,0.0545,1.000,1.000,59.8,0.0167,1.0000,1.00,400,0,267.99,1,1
285.51,29,0.0356,0.0484,0.999,0.999,60.0,0.0167,1.0000,1.00,400,0,269.02,1,1
286.52,46,0.0220,0.0454,1.002,1.002,60.4,0.0167,1.0000,1.00,400,0,270.04,1,1
287.56,46,0.0226,0.0589,0.998,0.998,60.5,0.0167,1.0000,1.00,400,0,271.08,1,1
288.58,24,0.0427,0.0492,1.000,1.000,59.5,0.0167,1.0000,1.00,400,0,272.10,1,1
289.61,50,0.0205,0.0346,1.000,1.000,60.4,0.0167,1.0000,1.00,400,0,273.13,1,1
290.62,56,0.0180,0.0399,0.999,0.999,59.5,0.0167,1.0000,1.00,400,0,274.14,1,1
291.62,58,0.0173,0.0358,1.002,1.002,59.9,0.0167,1.0000,1.00,400,0,275.14,1,1
292.62,55,0.0182,0.0420,0.998,0.998,60.8,0.0167,1.0000,1.00,400,0,276.14,1,1
293.65,47,0.0218,0.1033,1.000,1.000,59.6,0.0167,1.0000,1.00,400,0,277.16,1,1
294.67,59,0.0173,0.0299,1.002,1.002,59.9,0.0167,1.0000,1.00,400,0,278.18,1,1
295.68,50,0.0203,0.0403,1.000,1.000,60.1,0.0167,1.0000,1.00,400,0,279.20,1,1
296.69,52,0.0194,0.0365,1.000,1.000,60.4,0.0167,1.0000,1.00,400,0,280.21,1,1
297.70,50,0.0201,0.0431,1.000,1.000,59.6,0.0167,1.0000,1.00,400,0,281.21,1,1
298.70,50,0.0201,0.0337,1.000,1.000,59.7,0.0167,1.0000,1.00,400,0,282.22,1,1
299.71,49,0.0205,0.0447,1.001,1.001,60.6,0.0167,1.0000,1.00,400,0,283.23,1,1
300.71,48,0.0209,0.0434,1.000,1.000,59.9,0.0167,1.0000,1.00,400,0,284.23,1,1
301.74,49,0.0209,0.0352,0.998,0.998,60.4,0.0167,1.0000,1.00,400,0,285.25,1,1
302.75,51,0.0198,0.0423,1.002,1.002,59.4,0.0167,1.0000,1.00,400,0,286.27,1,1
303.75,50,0.0200,0.0426,1.000,1.000,59.9,0.0167,1.0000,1.00,400,0,287.27,1,1
304.75,53,0.0189,0.0411,0.997,0.997,60.8,0.0167,1.0000,1.00,400,0,288.27,1,1
305.76,54,0.0187,0.0402,1.001,1.001,59.4,0.0167,1.0000,1.00,400,0,289.28,1,1
306.78,58,0.0176,0.0311,1.001,1.001,59.9,0.0167,1.0000,1.00,400,0,290.30,1,1
307.78,58,0.0173,0.0299,1.001,1.001,60.9,0.0167,1.0000,1.00,400,0,291.30,1,1
308.79,56,0.0179,0.0320,0.997,0.997,59.7,0.0167,1.0000,1.00,400,0,292.30,1,1
309.80,56,0.0181,0.0366,1.004,1.004,59.5,0.0167,1.0000,1.00,400,0,293.31,1,1
310.80,49,0.0205,0.0440,0.997,0.997,60.7,0.0167,1.0000,1.00,400,0,294.32,1,1
311.80,51,0.0197,0.0413,0.999,0.999,59.8,0.0167,1.0000,1.00,400,0,295.32,1,1
312.81,50,0.0201,0.0419,1.001,1.001,59.7,0.0167,1.0000,1.00,400,0,296.33,1,1
313.83,60,0.0170,0.0357,0.999,0.999,60.7,0.0167,1.0000,1.00,400,0,297.35,1,1
314.84,51,0.0197,0.0309,0.998,0.998,59.7,0.0167,1.0000,1.00,400,0,298.35,1,1
315.84,49,0.0205,0.0409,1.004,1.004,59.9,0.0167,1.0000,1.00,400,0,299.36,1,1
316.85,50,0.0202,0.0428,0.999,0.999,60.3,0.0167,1.0000,1.00,400,0,300.37,1,1
317.85,50,0.0200,0.0419,1.001,1.001,60.0,0.0167,1.0000,1.00,400,0,301.37,1,1
318.87,50,0.0203,0.0413,0.998,0.998,60.0,0.0167,1.0000,1.00,400,0,302.38,1,1
319.87,52,0.0193,0.0312,1.000,1.000,59.7,0.0167,1.0000,1.00,400,0,303.39,1,1
320.88,53,0.0190,0.0417,0.999,0.999,60.5,0.0167,1.0000,1.00,400,0,304.40,1,1
321.90,51,0.0200,0.0436,1.001,1.001,59.8,0.0167,1.0000,1.00,400,0,305.42,1,1
322.91,47,0.0214,0.0341,1.000,1.000,59.6,0.0167,1.0000,1.00,400,0,306.42,1,1
323.92,50,0.0202,0.0405,1.001,1.001,60.3,0.0167,1.0000,1.00,400,0,307.43,1,1
324.94,51,0.0201,0.0405,1.001,1.001,59.7,0.0167,1.0000,1.00,400,0,308.46,1,1
325.95,53,0.0190,0.0424,0.999,0.999,60.4,0.0167,1.0000,1.00,400,0,309.47,1,1
326.96,56,0.0181,0.0403,1.001,1.001,60.2,0.0167,1.0000,1.00,400,0,310.48,1,1
327.97,56,0.0181,0.0389,1.001,1.001,59.4,0.0167,1.0000,1.00,400,0,311.49,1,1
328.97,53,0.0189,0.0439,0.999,0.999,60.7,0.0167,1.0000,1.00,400,0,312.49,1,1
329.98,55,0.0183,0.0377,1.002,1.002,59.6,0.0167,1.0000,1.00,400,0,313.50,1,1
330.98,57,0.0175,0.0374,0.997,0.997,59.8,0.0167,1.0000,1.00,400,0,314.50,1,1
331.99,55,0.0184,0.0366,1.001,1.001,60.4,0.0167,1.0000,1.00,400,0,315.51,1,1
333.00,57,0.0176,0.0380,1.000,1.000,59.7,0.0167,1.0000,1.00,400,0,316.52,1,1
334.01,59,0.0171,0.0373,1.001,1.001,60.5,0.0167,1.0000,1.00,400,0,317.52,1,1
335.02,60,0.0168,0.0300,1.000,1.000,59.5,0.0167,1.0000,1.00,400,0,318.53,1,1
336.03,59,0.0171,0.0293,1.001,1.001,60.4,0.0167,1.0000,1.00,400,0,319.54,1,1
337.03,41,0.0243,0.2029,0.992,0.992,59.6,0.0167,1.0000,1.00,400,0,320.54,1,1
338.04,35,0.0290,0.0401,1.007,1.007,60.5,0.0167,1.0000,1.00,400,0,321.56,1,1
339.04,87,0.0115,0.0149,1.000,1.000,60.0,0.0167,1.0000,1.00,400,0,322.56,1,1
340.04,70,0.0143,0.0380,0.997,0.997,59.9,0.0167,1.0000,1.00,400,0,323.56,1,1
341.04,27,0.0372,0.0441,1.004,1.004,60.0,0.0167,1.0000,1.00,400,0,324.56,1,1
342.05,55,0.0183,0.0862,1.001,1.001,59.7,0.0167,1.0000,1.00,400,0,325.57,1,1
343.08,52,0.0198,0.0442,0.998,0.998,60.0,0.0167,1.0000,1.00,400,0,326.60,1,1
344.08,30,0.0315,0.0467,0.941,0.941,56.7,0.0167,1.0000,1.00,400,0,327.54,0,1
345.08,55,0.0193,0.0732,1.060,1.060,64.0,0.0167,1.0000,1.00,400,0,328.60,0,1
346.11,39,0.0262,0.0516,0.998,0.998,59.7,0.0167,1.0000,1.00,400,0,329.62,0,1
347.12,56,0.0182,0.0323,0.999,0.999,59.9,0.0167,1.0000,1.00,400,0,330.64,0,1
348.13,56,0.0179,0.0311,1.002,1.002,59.9,0.0167,1.0000,1.00,400,0,331.65,0,1
349.13,53,0.0190,0.0587,0.999,0.999,60.6,0.0167,1.0000,1.00,400,0,332.65,1,1
350.14,55,0.0184,0.0375,1.002,1.002,59.5,0.0167,1.0000,1.00,400,0,333.66,1,1
351.17,56,0.0183,0.0309,0.998,0.998,60.3,0.0167,1.0000,1.00,400,0,334.69,1,1
352.18,54,0.0188,0.0326,1.003,1.003,60.4,0.0167,1.0000,1.00,400,0,335.70,1,1
353.20,54,0.0188,0.0315,1.000,1.000,60.0,0.0167,1.0000,1.00,400,0,336.72,1,1
354.21,12,0.0834,0.1167,0.993,0.993,59.5,0.0167,1.0000,1.00,400,0,337.72,1,1
355.45,14,0.0877,0.2561,0.991,0.991,58.9,0.0167,1.0000,1.00,400,0,338.95,1,1
356.60,13,0.0884,0.3073,0.995,0.995,59.7,0.0167,1.0000,1.00,400,0,340.10,1,1
357.72,12,0.0945,0.2863,1.012,1.012,60.7,0.0167,1.0000,1.00,400,0,341.23,1,1
358.77,10,0.1055,0.2081,1.007,1.007,61.1,0.0167,1.0000,1.00,400,0,342.28,1,1
359.82,15,0.0690,0.1760,0.986,0.986,59.1,0.0167,1.0000,1.00,400,0,343.32,1,1
360.88,15,0.0715,0.2838,1.012,1.012,60.4,0.0167,1.0000,1.00,400,0,344.39,1,1
361.91,9,0.1081,0.5143,0.946,0.946,57.4,0.0167,1.0000,1.00,400,0,345.36,1,1
362.91,11,0.0967,0.2070,1.058,1.058,63.7,0.0167,1.0000,1.00,400,0,346.43,1,1
364.12,10,0.1177,0.3328,0.978,0.978,58.2,0.0167,1.0000,1.00,400,0,347.61,1,1
365.12,24,0.0423,0.1978,1.013,1.013,60.9,0.0167,1.0000,1.00,400,0,348.62,1,1
366.18,26,0.0414,0.0692,1.012,1.012,61.0,0.0167,1.0000,1.00,400,0,349.70,1,1
367.24,14,0.0756,0.0917,0.998,0.998,59.4,0.0167,1.0000,1.00,400,0,350.75,1,1
368.32,9,0.1169,0.3695,0.978,0.978,58.6,0.0167,1.0000,1.00,400,0,351.81,1,1
369.32,23,0.0447,0.2819,1.025,1.025,61.8,0.0167,1.0000,1.00,400,0,352.84,1,1
370.45,19,0.0590,0.1667,0.993,0.993,59.3,0.0167,1.0000,1.00,400,0,353.96,1,1
372.16,18,0.0926,0.6736,0.976,0.976,58.5,0.0167,1.0000,1.00,400,0,355.62,1,1
373.20,12,0.0906,0.1779,1.048,1.048,63.6,0.0167,1.0000,1.00,400,0,356.71,1,1
374.21,14,0.0717,0.1329,0.992,0.992,59.3,0.0167,1.0000,1.00,400,0,357.71,1,1
375.22,11,0.0924,0.1340,1.004,1.004,60.2,0.0167,1.0000,1.00,400,0,358.73,1,1
376.22,10,0.1001,0.1931,0.999,0.999,59.9,0.0167,1.0000,1.00,400,0,359.73,1,1
377.36,13,0.0870,0.1920,0.998,0.998,60.0,0.0167,1.0000,1.00,400,0,360.86,1,1
378.42,12,0.0893,0.2972,1.006,1.006,60.1,0.0167,1.0000,1.00,400,0,361.93,1,1
379.45,10,0.1034,0.4927,1.000,1.000,59.9,0.0167,1.0000,1.00,400,0,362.97,1,1
380.53,23,0.0466,0.1378,0.999,0.999,60.6,0.0167,1.0000,1.00,400,0,364.04,1,1
381.60,11,0.0976,0.1232,0.996,0.996,59.4,0.0167,1.0000,1.00,400,0,365.11,1,1
382.62,17,0.0604,0.1594,1.006,1.006,60.8,0.0167,1.0000,1.00,400,0,366.14,1,1
383.64,15,0.0677,0.0848,0.997,0.997,59.8,0.0167,1.0000,1.00,400,0,367.15,1,1
384.69,10,0.1045,0.1193,0.998,0.998,59.3,0.0167,1.0000,1.00,400,0,368.20,1,1
385.87,15,0.0784,0.1827,0.995,0.995,60.0,0.0167,1.0000,1.00,400,0,369.38,1,1
386.95,11,0.0981,0.1770,1.005,1.005,60.5,0.0167,1.0000,1.00,400,0,370.46,1,1
388.01,11,0.0964,0.1272,0.998,0.998,59.3,0.0167,1.0000,1.00,400,0,371.52,1,1
389.09,12,0.0906,0.1805,1.003,1.003,60.9,0.0167,1.0000,1.00,400,0,372.60,1,1
390.14,9,0.1152,0.2430,0.991,0.991,59.2,0.0167,1.0000,1.00,400,0,373.64,1,1
391.32,13,0.0907,0.1826,1.001,1.001,60.3,0.0167,1.0000,1.00,400,0,374.82,1,1
392.47,12,0.0962,0.1942,0.999,0.999,59.7,0.0167,1.0000,1.00,400,0,375.97,1,1
393.59,14,0.0796,0.1711,1.001,1.001,60.2,0.0167,1.0000,1.00,400,0,377.09,1,1
394.77,11,0.1073,0.2334,0.999,0.999,60.1,0.0167,1.0000,1.00,400,0,378.27,1,1
395.82,14,0.0760,0.1248,1.009,1.009,60.7,0.0167,1.0000,1.00,400,0,379.33,1,1
396.87,11,0.0960,0.1341,1.002,1.002,59.8,0.0167,1.0000,1.00,400,0,380.39,1,1
397.91,12,0.0857,0.1121,0.997,0.997,60.1,0.0167,1.0000,1.00,400,0,381.42,1,1
398.96,11,0.0962,0.1269,1.003,1.003,59.7,0.0167,1.0000,1.00,400,0,382.48,1,1
400.09,11,0.1015,0.1582,0.992,0.992,59.5,0.0167,1.0000,1.00,400,0,383.59,1,1
401.12,11,0.0935,0.1711,1.001,1.001,60.3,0.0167,1.0000,1.00,400,0,384.62,1,1
402.14,12,0.0853,0.1316,1.004,1.004,59.8,0.0167,1.0000,1.00,400,0,385.64,1,1
403.22,14,0.0775,0.1821,0.999,0.999,60.8,0.0167,1.0000,1.00,400,0,386.73,1,1
404.26,12,0.0865,0.1355,1.001,1.001,59.8,0.0167,1.0000,1.00,400,0,387.77,1,1
405.37,12,0.0930,0.1761,1.000,1.000,60.0,0.0167,1.0000,1.00,400,0,388.88,1,1
406.40,10,0.1025,0.1791,0.999,0.999,59.4,0.0167,1.0000,1.00,400,0,389.91,1,1
407.51,11,0.1003,0.1369,0.999,0.999,60.6,0.0167,1.0000,1.00,400,0,391.01,1,1
408.63,13,0.0857,0.1693,0.993,0.993,59.7,0.0167,1.0000,1.00,400,0,392.13,1,1
409.65,11,0.0939,0.1808,1.014,1.014,59.9,0.0167,1.0000,1.00,400,0,393.16,1,1
410.66,12,0.0848,0.1741,0.998,0.998,60.8,0.0167,1.0000,1.00,400,0,394.18,1,1
411.68,11,0.0926,0.3135,0.999,0.999,59.8,0.0167,1.0000,1.00,400,0,395.20,1,1
412.98,14,0.0911,0.2769,0.985,0.985,58.7,0.0167,1.0000,1.00,400,0,396.47,1,1
414.08,20,0.0554,0.1839,1.008,1.008,61.0,0.0167,1.0000,1.00,400,0,397.58,1,1
415.11,15,0.0695,0.2292,1.013,1.013,60.2,0.0167,1.0000,1.00,400,0,398.62,1,1
416.12,13,0.0783,0.5026,1.001,1.001,60.1,0.0167,1.0000,1.00,400,0,399.64,1,1
417.16,14,0.0741,0.4457,0.998,0.998,60.6,0.0167,1.0000,1.00,400,0,400.68,1,1
418.17,15,0.0669,0.0710,1.000,1.000,59.8,0.0167,1.0000,1.00,400,0,401.68,1,1
419.18,14,0.0730,0.0830,1.003,1.003,59.9,0.0167,1.0000,1.00,400,0,402.70,1,1
420.20,7,0.1413,0.2504,0.974,0.974,59.1,0.0167,1.0000,1.00,400,0,403.69,1,1
421.26,30,0.0360,0.1184,1.016,1.016,60.2,0.0167,1.0000,1.00,400,0,404.77,1,1
422.37,13,0.0850,0.1323,1.001,1.001,60.7,0.0167,1.0000,1.00,400,0,405.88,1,1
423.49,11,0.1021,0.1797,0.999,0.999,59.7,0.0167,1.0000,1.00,400,0,407.00,1,1
424.60,11,0.1012,0.1870,1.001,1.001,60.3,0.0167,1.0000,1.00,400,0,408.11,1,1
425.70,13,0.0849,0.1214,1.001,1.001,59.9,0.0167,1.0000,1.00,400,0,409.22,1,1
426.73,10,0.1024,0.1801,0.996,0.996,60.3,0.0167,1.0000,1.00,400,0,410.24,1,1
427.77,13,0.0801,0.1355,1.002,1.002,59.6,0.0167,1.0000,1.00,400,0,411.28,1,1
428.81,11,0.0944,0.1361,1.002,1.002,60.8,0.0167,1.0000,1.00,400,0,412.32,1,1
429.89,11,0.0978,0.2372,0.992,0.992,59.0,0.0167,1.0000,1.00,400,0,413.39,1,1
431.04,15,0.0772,0.1913,1.006,1.006,60.8,0.0167,1.0000,1.00,400,0,414.55,1,1
432.08,11,0.0936,0.1796,0.997,0.997,59.1,0.0167,1.0000,1.00,400,0,415.58,1,1
433.16,9,0.1207,0.1884,0.999,0.999,60.7,0.0167,1.0000,1.00,400,0,416.67,1,1
434.24,12,0.0896,0.2219,0.998,0.998,59.4,0.0167,1.0000,1.00,400,0,417.74,1,1
435.39,12,0.0957,0.1852,1.003,1.003,60.2,0.0167,1.0000,1.00,400,0,418.89,1,1
436.46,11,0.0978,0.1847,1.000,1.000,60.4,0.0167,1.0000,1.00,400,0,419.97,1,1
437.56,15,0.0732,0.1851,1.004,1.004,60.3,0.0167,1.0000,1.00,400,0,421.07,1,1
438.56,9,0.1120,0.1795,1.002,1.002,59.6,0.0167,1.0000,1.00,400,0,422.07,1,1
439.58,21,0.0483,0.1268,1.000,1.000,60.2,0.0167,1.0000,1.00,400,0,423.09,1,1
440.61,14,0.0738,0.1073,1.000,1.000,60.0,0.0167,1.0000,1.00,400,0,424.12,1,1
441.63,9,0.1120,0.2736,0.983,0.983,58.5,0.0167,1.0000,1.00,400,0,425.13,1,1
442.65,17,0.0609,0.2713,1.021,1.021,62.1,0.0167,1.0000,1.00,400,0,426.16,1,1
443.70,8,0.1305,0.4016,0.990,0.990,58.8,0.0167,1.0000,1.00,400,0,427.21,1,1
444.73,21,0.0488,0.1441,0.998,0.998,60.3,0.0167,1.0000,1.00,400,0,428.23,1,1
445.74,13,0.0787,0.1289,1.015,1.015,60.5,0.0167,1.0000,1.00,400,0,429.26,1,1
446.75,11,0.0908,0.1705,0.991,0.991,59.6,0.0167,1.0000,1.00,400,0,430.26,1,1
447.77,11,0.0929,0.1334,0.998,0.998,60.5,0.0167,1.0000,1.00,400,0,431.28,1,1
448.77,12,0.0846,0.1629,1.011,1.011,59.8,0.0167,1.0000,1.00,400,0,432.29,1,1
449.79,11,0.0910,0.1831,0.984,0.984,60.0,0.0167,1.0000,1.00,400,0,433.29,1,1
450.79,10,0.1016,0.4557,1.014,1.014,59.9,0.0167,1.0000,1.00,400,0,434.31,1,1
451.85,15,0.0699,0.2811,0.996,0.996,59.9,0.0167,1.0000,1.00,400,0,435.36,1,1
453.07,7,0.1724,0.2680,0.988,0.988,59.8,0.0167,1.0000,1.00,400,0,436.56,1,1
454.08,21,0.0489,0.1071,1.009,1.009,59.9,0.0167,1.0000,1.00,400,0,437.59,1,1
455.09,7,0.1447,0.2391,1.008,1.008,60.7,0.0167,1.0000,1.00,400,0,438.60,1,1
456.29,13,0.0911,0.2386,0.988,0.988,59.2,0.0167,1.0000,1.00,400,0,439.79,1,1
457.48,15,0.0785,0.4205,0.984,0.984,59.4,0.0167,1.0000,1.00,400,0,440.97,1,1
458.72,11,0.1128,0.2616,1.004,1.004,60.7,0.0167,1.0000,1.00,400,0,442.21,1,1
459.82,13,0.0852,0.2890,1.011,1.011,60.3,0.0167,1.0000,1.00,400,0,443.31,1,1
460.88,12,0.0887,0.1812,1.002,1.002,60.2,0.0167,1.0000,1.00,400,0,444.38,1,1
461.89,17,0.0604,0.1232,1.018,1.018,61.5,0.0167,1.0000,1.00,400,0,445.41,1,1
462.94,15,0.0695,0.1013,0.991,0.991,59.0,0.0167,1.0000,1.00,400,0,446.45,1,1
463.94,9,0.1114,0.1721,1.001,1.001,59.9,0.0167,1.0000,1.00,400,0,447.45,1,1
464.94,17,0.0593,0.2462,1.005,1.005,60.8,0.0167,1.0000,1.00,400,0,448.46,1,1
465.96,8,0.1254,0.2366,0.989,0.989,59.1,0.0167,1.0000,1.00,400,0,449.46,1,1
467.05,18,0.0605,0.1057,1.002,1.002,59.8,0.0167,1.0000,1.00,400,0,450.55,1,1
468.15,10,0.1103,0.1357,1.000,1.000,60.7,0.0167,1.0000,1.00,400,0,451.66,1,1
469.47,15,0.0862,0.5084,0.977,0.977,58.2,0.0167,1.0000,1.00,400,0,452.95,1,1
470.49,19,0.0557,0.0715,1.036,1.036,62.6,0.0167,1.0000,1.00,400,0,454.01,1,1
471.52,5,0.2045,0.4862,0.999,0.999,59.6,0.0167,1.0000,1.00,400,0,455.03,1,1
472.58,24,0.0443,0.0793,1.000,1.000,60.2,0.0167,1.0000,1.00,400,0,456.09,1,1
473.60,13,0.0788,0.1255,1.000,1.000,59.6,0.0167,1.0000,1.00,400,0,457.12,1,1
474.71,11,0.0998,0.1199,0.995,0.995,59.8,0.0167,1.0000,1.00,400,0,458.21,1,1
475.71,12,0.0832,0.1850,0.995,0.995,59.8,0.0167,1.0000,1.00,400,0,459.21,1,1
476.78,11,0.0982,0.2303,1.005,1.005,60.5,0.0167,1.0000,1.00,400,0,460.29,1,1
477.79,11,0.0394,0.2154,0.431,1.011,25.9,0.0167,1.0000,0.00,400,0,460.73,1,1
478.80,21,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,1,1
479.89,12,0.0000,0.0000,0.000,0.999,0.0,0.0167,1.0000,0.00,400,0,460.73,1,1
480.90,10,0.0000,0.0000,0.000,0.999,0.0,0.0167,1.0000,0.00,400,0,460.73,1,1
481.92,10,0.0000,0.0000,0.000,1.002,0.0,0.0167,1.0000,0.00,400,0,460.73,1,1
482.98,16,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,1,1
484.00,32,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
485.01,54,0.0000,0.0000,0.000,0.999,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
486.02,52,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
487.03,62,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,1,1
488.04,87,0.0000,0.0000,0.000,0.999,0.0,0.0167,1.0000,0.00,400,0,460.73,1,1
489.05,84,0.0000,0.0000,0.000,1.001,0.0,0.0167,1.0000,0.00,400,0,460.73,1,1
490.05,83,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
491.06,91,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
492.06,91,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
493.07,90,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
494.08,88,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
495.08,89,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
496.09,88,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
497.10,90,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
498.10,89,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
499.11,88,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
500.14,34,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
501.14,62,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
502.15,72,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
503.16,73,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
504.16,72,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
505.17,73,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
506.18,73,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
507.20,73,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
508.20,72,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
509.20,73,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
510.21,72,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
511.22,72,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
512.22,73,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
513.23,71,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
514.23,71,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
515.24,70,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
516.24,71,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
517.25,72,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
518.25,73,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
519.26,73,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
520.26,73,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
521.27,72,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
522.27,72,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
523.27,72,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
524.27,73,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
525.28,71,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
526.28,73,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
527.29,72,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
528.30,73,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
529.30,73,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
530.30,73,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,400,0,460.73,0,1
